exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p	lo_ci	up_ci	or	or_lci95	or_uci95
exposure	outcome	I6Thxz	h1QrQG	NA	rs7935468	0.0199528856243442	0.19388352570829	0.918033041959571	-0.360058824763903	0.399964596012592	1.02015327500986	0.697635286632948	1.49177188203341
exposure	outcome	I6Thxz	h1QrQG	NA	rs7939241	0.215070291777188	0.185496021220159	0.246279548791856	-0.148501909814324	0.5786424933687	1.23994905212538	0.86199836091211	1.78361551666962
exposure	outcome	I6Thxz	h1QrQG	NA	rs7945704	0.0416789836888331	0.0802848180677541	0.603663782896871	-0.115679259723965	0.199037227101631	1.04255974634241	0.890760880374811	1.22022739058343
exposure	outcome	I6Thxz	h1QrQG	NA	rs7948446	-0.000578325949367089	0.11795358649789	0.996087990954395	-0.231767355485232	0.230610703586498	0.999421841248851	0.79313061933294	1.25936887622031
exposure	outcome	I6Thxz	h1QrQG	NA	rs7951159	-0.299210865561694	0.200822283609576	0.136243008405071	-0.692822541436464	0.0944008103130756	0.741403056578906	0.500162345912232	1.09900014824587
exposure	outcome	I6Thxz	h1QrQG	NA	rs7952521	-0.0673127226463104	0.225936386768448	0.765758296597118	-0.510148040712468	0.375522595419847	0.934902790342751	0.600406687598866	1.45575198518544
exposure	outcome	I6Thxz	h1QrQG	NA	rs79936530	0.569150134048257	0.325697050938338	0.080553551649816	-0.0692160857908847	1.2075163538874	1.76676489987728	0.933125023232758	3.34516611785231
exposure	outcome	I6Thxz	h1QrQG	NA	rs80238987	-0.718757357750163	0.4313185088293	0.095629989250295	-1.56414163505559	0.126626919555265	0.487357490845769	0.209267564043149	1.1349934949045
exposure	outcome	I6Thxz	h1QrQG	NA	rs8301	-0.00750414285714286	0.157406493506494	0.96197633053219	-0.31602087012987	0.301012584415584	0.992523942925715	0.72904423476099	1.35122634582491
exposure	outcome	I6Thxz	h1QrQG	NA	rs925151	0.00909905817174515	0.15557756232687	0.953361775604447	-0.29583296398892	0.31403108033241	1.00914058044386	0.743911677682043	1.36893228275659
exposure	outcome	I6Thxz	h1QrQG	NA	rs9262503	-0.259891509433962	0.179940251572327	0.148648661695562	-0.612574402515723	0.0927913836477987	0.771135242164435	0.541953864228189	1.09723281068373
exposure	outcome	I6Thxz	h1QrQG	NA	rs9267084	-0.0644729549248748	0.287806343906511	0.822745586103823	-0.628573388981636	0.499627479131886	0.937561470339569	0.533352144566799	1.64810720200489
exposure	outcome	I6Thxz	h1QrQG	NA	rs9332745	-0.0688793167471222	0.117418492387672	0.557463062324525	-0.299019561826959	0.161260928332714	0.933439323774919	0.741544903320047	1.17499151739611
exposure	outcome	I6Thxz	h1QrQG	NA	rs9394030	-0.0107280982905983	0.281688034188034	0.969619883986345	-0.562836645299145	0.541380448717949	0.989329242520063	0.569591042304581	1.71837735745489
exposure	outcome	I6Thxz	h1QrQG	NA	rs948690	-0.00382945277361319	0.0988583208395802	0.969100251236699	-0.19759176161919	0.189932856071964	0.996177870229978	0.82070482796848	1.20916840661506
exposure	outcome	I6Thxz	h1QrQG	NA	All - Inverse variance weighted	0.0204514519314717	0.00729307366852467	0.00504369981298797	0.00615702754116335	0.0347458763217801	1.02066201587088	1.0061760209963	1.03535656674672
exposure	outcome	I6Thxz	h1QrQG	NA	All - MR Egger	0.0138292183666479	0.0112519593167086	0.220022746450664	-0.00822462189410094	0.0358830586273967	1.01392528433524	0.99180910777395	1.03653462562132
